Impactor,Impactee,value
Eyesight_GL_10535005_6_National_National_Subscription_TV_Soho_(previously_W),WOI_Subaru_Overall,0.170487864
Forester_(GL_10535001)_Adelaide_Southern_Region_Television_GO_ADE,WOI_Subaru_Overall,0.169918376
Eyesight_GL_10535005_6_Sthn_NSW_Eastern_Region_Television_SBS_Sthn_NSW,WOI_Subaru_Overall,0.169642168
MAKE_VEHICLES_WITH_A_HIGH_LEVEL_OF_TECHNOLOGY_SUBARU_Vehicle_Image,WOI_Subaru_Overall,0.168480762
Eyesight_GL_10535005_6_National_National_Subscription_TV_National_Geographic_Adventure,WOI_Subaru_Overall,0.168331692
Retail_Northern_NSW_Eastern_Region_Television_Prime_Northern_NSW_(7),WOI_Subaru_Overall,0.168191196
Retail_National_National_Subscription_TV_National_Geographic_Adventure,WOI_Subaru_Overall,0.167907722
Brand_Consideration_Subaru_NSW,WOI_Subaru_Overall,0.167535762
Subaru_Forester_SUV_S_Edition_AWD_2_5L_5Dr_Petrol_A5_Demonstrator_No_of_Offers_Make_Model_Grade,WOI_Subaru_Overall,0.167170925
Forester_(GL_10535001)_National_National_Subscription_TV_Lifestyle_Channel,WOI_Subaru_Overall,0.167043176
XV_(GL_10535004)_National_National_Newspaper_Sunday_Life,WOI_Subaru_Overall,0.166364366
Impreza_(GL_10535002)_Sydney_Sydney_Television_TCN9,WOI_Subaru_Overall,0.165161182
Retail_Sydney_Sydney_Television_ATN7,WOI_Subaru_Overall,0.164160542
Eyesight_GL_10535005_6_Northern_NSW_Eastern_Region_Television_Prime_Northern_NSW_(7),WOI_Subaru_Overall,0.161859088
XV_(GL_10535004)_National_National_Subscription_TV_FOX_SPORTS_News,WOI_Subaru_Overall,0.161678594
Eyesight_GL_10535005_6_National_National_Subscription_TV_FOX_SPORTS_News,WOI_Subaru_Overall,0.16161763
Eyesight_GL_10535005_6_National_National_Subscription_TV_Bio.,WOI_Subaru_Overall,0.16135526
XV_(GL_10535004)_National_National_Subscription_TV_SF,WOI_Subaru_Overall,0.16132196
Eyesight_GL_10535005_6_National_National_Subscription_TV_FOX_SPORTS_3,WOI_Subaru_Overall,0.160849626
Forester_(GL_10535001)_Sydney_Sydney_Television_SBSSYD,WOI_Subaru_Overall,0.159881828
Retail_Sydney_Sydney_Television_7TWO_Sydney,WOI_Subaru_Overall,0.15943137
Eyesight_GL_10535005_6_National_National_Subscription_TV_UKTV,WOI_Subaru_Overall,0.159348496
Retail_National_National_Subscription_TV_13th_Street,WOI_Subaru_Overall,0.159301216
Eyesight_GL_10535005_6_National_National_Subscription_TV_ARENA,WOI_Subaru_Overall,0.159110954
Liberty_(GL_10535005)_Northern_NSW_Eastern_Region_Television_GO!_Northern_NSW,WOI_Subaru_Overall,0.15894751
Forester_(GL_10535001)_National_National_Subscription_TV_Lifestyle_Food,WOI_Subaru_Overall,0.158366206
IS_A_BRAND_FOR_PEOPLE_LIKE_ME_SUBARU_Manufacturer_Image,WOI_Subaru_Overall,0.15739358
Eyesight_GL_10535005_6_Adelaide_Total,WOI_Subaru_Overall,0.156887916
Retail_National_National_Subscription_TV_Music_Max_Channel,WOI_Subaru_Overall,0.156766312
Retail_National_National_Subscription_TV_Lifestyle_You,WOI_Subaru_Overall,0.156645364
Forester_(GL_10535001)_Victoria_Aggregated_Southern_Region_Television_7TWO__Victoria_Aggregated,WOI_Subaru_Overall,0.156363672
Eyesight_GL_10535005_6_National_National_Subscription_TV_National_Geographic,WOI_Subaru_Overall,0.156258844
Subaru_Forester_SUV_XT_Premium_AWD_2_5L_5Dr_Petrol_M5_Driveaway_Pricing_RRP,WOI_Subaru_Overall,0.156243115
Eyesight_GL_10535005_6_National_National_Subscription_TV_Lifestyle_Food,WOI_Subaru_Overall,0.155215552
Brand_Awareness_Subaru_NSW,WOI_Subaru_Overall,0.154659914
Eyesight_GL_10535005_6_Northern_NSW_Eastern_Region_Television_11_Northern_NSW,WOI_Subaru_Overall,0.15456226
XV_(GL_10535004)_National_National_Newspaper_Good_Weekend_Magazine,WOI_Subaru_Overall,0.154085016
Brand_Intention_Subaru_Vic,WOI_Subaru_Overall,0.154025813
XV_(GL_10535004)_National_National_Subscription_TV_TV1,WOI_Subaru_Overall,0.15402385
XV_(GL_10535004)_National_National_Subscription_TV_ARENA,WOI_Subaru_Overall,0.153631224
Forester_(GL_10535001)_National_National_Subscription_TV_111_Hits,WOI_Subaru_Overall,0.15327633
Retail_Northern_NSW_Eastern_Region_Television_7Mate_Northern_NSW,WOI_Subaru_Overall,0.15325344
Subaru_Doncaster_61_Z_Melbourne_Overall_NPS,WOI_Subaru_Overall,0.153082418
Retail_National_National_Subscription_TV_Soho_(previously_W),WOI_Subaru_Overall,0.152831802
Retail_Sthn_NSW_Eastern_Region_Television_ONE_Southern_NSW,WOI_Subaru_Overall,0.152594414
Retail_Victoria_Aggregated_Southern_Region_Television_Prime_Victoria_Aggregated_(7),WOI_Subaru_Overall,0.152493476
XV_(GL_10535004)_National_National_Subscription_TV_COMEDY_CHANNEL,WOI_Subaru_Overall,0.1523906
Forester_(GL_10535001)_National_National_Subscription_TV_Discovery_Channel,WOI_Subaru_Overall,0.15202383
Subaru_Forester_SUV_XS_AWD_2_5L_5Dr_Petrol_M5_Driveaway_Pricing_RRP,WOI_Subaru_Overall,0.151798797
Retail_Adelaide_Southern_Region_Television_GEM_ADE,WOI_Subaru_Overall,0.150914318
Subaru_Forester_SUV_X_AWD_2_5L_5Dr_Petrol_M5_Driveaway_Pricing_RRP,WOI_Subaru_Overall,0.150013369
WOI_TRI_Overall,WOI_Subaru_Overall,0.15
XV_(GL_10535004)_National_National_Subscription_TV_FOX_8,WOI_Subaru_Overall,0.14994105
A_COMPANY_THAT_CAN_BE_TRUSTED_SUBARU_Corporate_Image,WOI_Subaru_Overall,0.149607463
Eyesight_GL_10535005_6_National_National_Subscription_TV_A&E,WOI_Subaru_Overall,0.149497786
Eyesight_GL_10535005_6_National_National_Subscription_TV_Lifestyle_You,WOI_Subaru_Overall,0.149438866
Retail_Sthn_NSW_Eastern_Region_Television_Capital_TV_Southern_NSW,WOI_Subaru_Overall,0.148952712
Eyesight_GL_10535005_6_National_National_Subscription_TV_Lifestyle_Channel,WOI_Subaru_Overall,0.148940382
MACRO_ECONOMICS_NA_NA_NA_Macro-Economics-No:ofEmployed,WOI_Subaru_Overall,0.1489125
XV_(GL_10535004)_Melbourne_Southern_Region_Television_GO_MELB,WOI_Subaru_Overall,0.14829826
XV_(GL_10535004)_National_National_Subscription_TV_Lifestyle_Channel,WOI_Subaru_Overall,0.14797053
Eyesight_GL_10535005_6_National_National_Newspaper_Weekend_Australian_(MIAUT),WOI_Subaru_Overall,0.147013882
Retail_Northern_NSW_Eastern_Region_Television_NBN_Northern_NSW_(9),WOI_Subaru_Overall,0.146928426
Outback_(GL_10535006)_Victoria_Aggregated_Southern_Region_Television_GO!_Victoria_Aggregated,WOI_Subaru_Overall,0.146702486
Price_NISSAN_X-TRAIL_2.0_TURBO_DIESEL_TL_4WD,WOI_Subaru_Overall,0.145730582
Forester_(GL_10535001)_Adelaide_Southern_Region_Television_SAS7,WOI_Subaru_Overall,0.145121474
Eyesight_GL_10535005_6_Brisbane_Brisbane_Television_7TWO_BRIS,WOI_Subaru_Overall,0.144833708
MACRO_ECONOMICS_NA_NA_NA_Macro-Economics-unEmploymenttoPopulationRatio,WOI_Subaru_Overall,0.1444
Eyesight_GL_10535005_6_Tasmania_Aggregated_Tasmania_Television_Sthn_Cross_Tasmania_Aggregated,WOI_Subaru_Overall,0.143969008
MAKING_AN_EFFORT_TO_BE_ENVIRONMENTALLY_FRIENDLY_SUBARU_Corporate_Image,WOI_Subaru_Overall,0.143409404
Retail_National_National_Subscription_TV_Sky_News_Australia,WOI_Subaru_Overall,0.143103534
Eyesight_GL_10535005_6_Victoria_Aggregated_Southern_Region_Television_WIN_TV_Victoria_Aggregated_(9),WOI_Subaru_Overall,0.143085576
Eyesight_GL_10535005_6_Sydney_Sydney_Television_GO_SYD,WOI_Subaru_Overall,0.14297507
XV_(GL_10535004)_National_National_Subscription_TV_Channel_[V],WOI_Subaru_Overall,0.142556226
Retail_National_National_Subscription_TV_Crime_&_Investigation,WOI_Subaru_Overall,0.1417524
Forester_(GL_10535001)_National_National_Subscription_TV_FOX_SPORTS_News,WOI_Subaru_Overall,0.14145368
XV_(GL_10535004)_National_National_Subscription_TV_BBC_Knowledge,WOI_Subaru_Overall,0.141408826
Forester_(GL_10535001)_Victoria_Aggregated_Southern_Region_Television_Gem_Victoria_Aggregated,WOI_Subaru_Overall,0.14087343
Forester_(GL_10535001)_Sthn_NSW_Southern_Region_Television_Capital_TV_Southern_NSW,WOI_Subaru_Overall,0.140818324
MAKE_VEHICLES_THAT_YOU_WOULD_BE_PROUD_TO_OWN_SUBARU_Brand_Essence_Equity,WOI_Subaru_Overall,0.140724046
Eyesight_GL_10535005_6_National_National_Subscription_TV_FOX_SPORTS_1,WOI_Subaru_Overall,0.140072792
Liberty_(GL_10535005)_Northern_NSW_Eastern_Region_Television_7TWO_Northern_NSW,WOI_Subaru_Overall,0.13935495
Price_MAZDA_CX-5_2.5_MAXX_SPORT_4WD_AUTO,WOI_Subaru_Overall,0.139260253
Eyesight_GL_10535005_6_National_National_Subscription_TV_Sky_News_Australia,WOI_Subaru_Overall,0.138861666
XV_(GL_10535004)_National_National_Subscription_TV_Discovery_Channel,WOI_Subaru_Overall,0.138784132
nikkei_open,WOI_Subaru_Overall,0.13798448
Retail_National_National_Subscription_TV_Discovery_Channel,WOI_Subaru_Overall,0.13775991
Forester_(GL_10535001)_National_National_Subscription_TV_National_Geographic,WOI_Subaru_Overall,0.13772213
Subaru_Forester_SUV_XT_AWD_2_5L_5Dr_Petrol_A4_Driveaway_Pricing_RRP,WOI_Subaru_Overall,0.137211558
Retail_National_National_Subscription_TV_Lifestyle_Food,WOI_Subaru_Overall,0.1365155
Retail_National_National_Subscription_TV_TV1,WOI_Subaru_Overall,0.13646773
Forester_(GL_10535001)_National_National_Subscription_TV_National_Geographic_Adventure,WOI_Subaru_Overall,0.135735298
Retail_Adelaide_Southern_Region_Television_SBSADE,WOI_Subaru_Overall,0.13482321
Eyesight_GL_10535005_6_National_National_Subscription_TV_SF,WOI_Subaru_Overall,0.134370904
Price_FORD_FOCUS_2.0_TDCI_SPORT_POWERSHIFT,WOI_Subaru_Overall,0.134329652
Price_FORD_FOCUS_2.0_GDI_SPORT_POWERSHIFT,WOI_Subaru_Overall,0.134329652
Price_TOYOTA_COROLLA_1.8_ASCENT_CVT,WOI_Subaru_Overall,0.134329652
Price_FORD_FOCUS_2.0_GDI_TREND,WOI_Subaru_Overall,0.134329652
Price_FORD_FOCUS_2.0_GDI_SPORT,WOI_Subaru_Overall,0.134329652
Price_FORD_FOCUS_2.0_GDI_TREND_POWERSHIFT,WOI_Subaru_Overall,0.134329652
Price_FORD_FOCUS_2.0_TDCI_TREND_POWERSHIFT,WOI_Subaru_Overall,0.134329652
Price_FORD_FOCUS_1.6_AMBIENTE_POWERSHIFT,WOI_Subaru_Overall,0.134329652
Price_TOYOTA_COROLLA_1.8_ASCENT_SPORT_CVT,WOI_Subaru_Overall,0.134329652
Subaru_Forester_SUV_XT_Premium_AWD_2_5L_5Dr_Petrol_A4_Demonstrator_No_of_Offers_Make_Model_Grade,WOI_Subaru_Overall,0.134257531
Retail_Northern_NSW_Eastern_Region_Television_11_Northern_NSW,WOI_Subaru_Overall,0.134168366
Eyesight_GL_10535005_6_National_National_Subscription_TV_Discovery_Channel,WOI_Subaru_Overall,0.133868224
Eyesight_GL_10535005_6_Sthn_NSW_Eastern_Region_Television_GO!_Southern_NSW,WOI_Subaru_Overall,0.133305356
Moss_Vale_Subaru_1195_B2_Sydney_Overall_NPS,WOI_Subaru_Overall,0.133303533
Forester_(GL_10535001)_National_National_Subscription_TV_TV1,WOI_Subaru_Overall,0.133238496
Forester_(GL_10535001)_Sydney_Sydney_Television_GEM_SYD,WOI_Subaru_Overall,0.13291754
Suttons_Subaru_Rosebery_1165_A_Sydney_Overall_NPS,WOI_Subaru_Overall,0.132904072
Forester_(GL_10535001)_Adelaide_Southern_Region_Television_SBS2_Adelaide,WOI_Subaru_Overall,0.132886444
Price_TOYOTA_COROLLA_1.8_LEVIN_SX_CVT,WOI_Subaru_Overall,0.132521291
Price_TOYOTA_COROLLA_1.8_LEVIN_SX,WOI_Subaru_Overall,0.132521291
Retail_National_National_Subscription_TV_National_Geographic,WOI_Subaru_Overall,0.132102344
Eyesight_GL_10535005_6_National_National_Subscription_TV_Soho_(previously_W),WOI_Subaru_Overall,0.131740622
Subaru_Outback-Retail_Adelaide_Radio_MIX_102.3_Metropolitan_Radio,WOI_Subaru_Overall,0.131424832
Price_KIA_SORENTO_2.2_CRDI_PLATINUM_4WD_AUTO,WOI_Subaru_Overall,0.13054379
XV_(GL_10535004)_Sydney_Sydney_Television_ONESYD,WOI_Subaru_Overall,0.130182822
Eyesight_GL_10535005_6_Northern_NSW_Eastern_Region_Television_SBS_Northern_NSW,WOI_Subaru_Overall,0.129891588
Retail_National_National_Subscription_TV_National_Geographic_Adventure,WOI_Subaru_Overall,0.129746876
MAKE_VEHICLES_WITH_GOOD_FUEL_ECONOMY_SUBARU_Vehicle_Image,WOI_Subaru_Overall,0.129600626
XV_(GL_10535004)_Sydney_Sydney_Television_SBSSYD,WOI_Subaru_Overall,0.129371578
XV_(GL_10535004)_Sydney_Sydney_Television_Eleven_SYD,WOI_Subaru_Overall,0.129275882
Forester_(GL_10535001)_Tasmania_Aggregated_Tasmania_Television_7TWO_Tasmania_Aggregated,WOI_Subaru_Overall,0.128702604
Subaru_Service_Artarmon_1634_Z_Sydney_Overall_NPS,WOI_Subaru_Overall,0.128392399
XV_(GL_10535004)_Sydney_Sydney_Television_TEN_10,WOI_Subaru_Overall,0.12822677
Eyesight_GL_10535005_6_Adelaide_Southern_Region_Television_7TWO_Adelaide,WOI_Subaru_Overall,0.128208442
Forester_(GL_10535001)_Tasmania_Aggregated_Tasmania_Television_WIN_TV_Tasmania_Aggregated_(9),WOI_Subaru_Overall,0.128139044
XV_(GL_10535004)_National_National_Subscription_TV_Soho_(previously_W),WOI_Subaru_Overall,0.127942706
XV_(GL_10535004)_Adelaide_Southern_Region_Newspaper_Adelaide_Magazine,WOI_Subaru_Overall,0.127457658
Price_HONDA_CR-V_2.4_VTI_AUTO,WOI_Subaru_Overall,0.127022293
Retail_National_National_Subscription_TV_FOX_SPORTS_News,WOI_Subaru_Overall,0.125427496
XV_(GL_10535004)_Sydney_Sydney_Television_ATN7,WOI_Subaru_Overall,0.125295744
Outback_(GL_10535006)_Victoria_Aggregated_Southern_Region_Television_SBS_Victoria_Aggregated,WOI_Subaru_Overall,0.125256656
XV_(GL_10535004)_National_National_Subscription_TV_111_Hits,WOI_Subaru_Overall,0.125255022
nikkei_high,WOI_Subaru_Overall,0.124894848
Retail_Northern_NSW_Eastern_Region_Television_Ten_Northern_NSW,WOI_Subaru_Overall,0.124492884
XV_(GL_10535004)_Sydney_Sydney_Television_GO_SYD,WOI_Subaru_Overall,0.124470046
XV_(GL_10535004)_National_National_Magazines_Mens_Health_Magazine,WOI_Subaru_Overall,0.124268038
Penrith_Subaru_1627_Z_Sydney_Overall_NPS,WOI_Subaru_Overall,0.123892191
Quayside_Subaru_2249_C1_Northern_Overall_NPS,WOI_Subaru_Overall,0.123741985
Retail_Victoria_Aggregated_Southern_Region_Television_GO!_Victoria_Aggregated,WOI_Subaru_Overall,0.123667308
Eyesight_GL_10535005_6_Northern_NSW_Eastern_Region_Television_7TWO_Northern_NSW,WOI_Subaru_Overall,0.123392768
Eyesight_GL_10535005_6_National_National_Subscription_TV_ARENA,WOI_Subaru_Overall,0.122949372
XV_(GL_10535004)_National_National_Subscription_TV_National_Geographic,WOI_Subaru_Overall,0.122600308
Forester_(GL_10535001)_National_National_Subscription_TV_Lifestyle_Food,WOI_Subaru_Overall,0.122373886
Forester_(GL_10535001)_Sydney_Sydney_Television_7MATE_SYD,WOI_Subaru_Overall,0.122190082
Subaru_XV_SUV_2_0i_S_AWD_2L_5Dr_Petrol_C_Driveaway_Pricing_RRP,WOI_Subaru_Overall,0.122102817
Impreza_(GL_10535002)_National_National_Subscription_TV_Cleo,WOI_Subaru_Overall,0.120268506
XV_(GL_10535004)_Melbourne_Southern_Region_Television_7MATE_MELB,WOI_Subaru_Overall,0.120226668
Tynan_Motors_1136_A_Sydney_Overall_NPS,WOI_Subaru_Overall,0.119790207
Eyesight_GL_10535005_6_Tasmania_Aggregated_Total,WOI_Subaru_Overall,0.119726104
Eyesight_GL_10535005_6_Sydney_Sydney_Television_ONESYD,WOI_Subaru_Overall,0.119606664
Forester_(GL_10535001)_Victoria_Aggregated_Southern_Region_Television_SBS_Victoria_Aggregated,WOI_Subaru_Overall,0.119276826
Retail_Sthn_NSW_Eastern_Region_Television_11_Southern_NSW,WOI_Subaru_Overall,0.11915598
XV_(GL_10535004)_National_National_Newspaper_Good_Weekend_Magazine,WOI_Subaru_Overall,0.119065694
Retail_National_National_Subscription_TV_BBC_Knowledge,WOI_Subaru_Overall,0.118978636
Forester_(GL_10535001)_National_National_Subscription_TV_SF,WOI_Subaru_Overall,0.118827244
Bill_Peach_Motors_2213_C2_Northern_Overall_NPS,WOI_Subaru_Overall,0.117953894
XV_(GL_10535004)_Sydney_Sydney_Television_7MATE_SYD,WOI_Subaru_Overall,0.117682978
Eyesight_GL_10535005_6_Brisbane_Brisbane_Television_Eleven_BRIS,WOI_Subaru_Overall,0.11767274
Price_MITSUBISHI_OUTLANDER_2.0_LS_CVT_5_SEAT_2WD,WOI_Subaru_Overall,0.117433863
Subaru_XV_Adelaide_Television_ADS10_Metropolitan_Television,WOI_Subaru_Overall,0.116913303
Eyesight_GL_10535005_6_Adelaide_Southern_Region_Television_NWS9,WOI_Subaru_Overall,0.116817466
Eyesight_GL_10535005_6_National_National_Subscription_TV_FOX_SPORTS_2,WOI_Subaru_Overall,0.11662385
Eyesight_GL_10535005_6_Sydney_Sydney_Television_TEN_10,WOI_Subaru_Overall,0.11645288
Eyesight_GL_10535005_6_National_National_Subscription_TV_FOX_8,WOI_Subaru_Overall,0.116023364
Eyesight_GL_10535005_6_National_National_Subscription_TV_Lifestyle_You,WOI_Subaru_Overall,0.115475486
Eyesight_GL_10535005_6_Tasmania_Aggregated_Tasmania_Television_WIN_TV_Tasmania_Aggregated_(9),WOI_Subaru_Overall,0.115445318
XV_(GL_10535004)_Sydney_Sydney_Television_GEM_SYD,WOI_Subaru_Overall,0.114880632
XV_(GL_10535004)_Sydney_Total,WOI_Subaru_Overall,0.114819882
MACRO_ECONOMICS_NA_NA_NA_Macro-Economics-HourlyPayRate,WOI_Subaru_Overall,0.114364354
XV_(GL_10535004)_National_National_Subscription_TV_Lifestyle_Channel,WOI_Subaru_Overall,0.114340864
Tynan_Subaru_Wollongong_1151_A_Sydney_Overall_NPS,WOI_Subaru_Overall,0.113623945
Eyesight_GL_10535005_6_National_National_Newspaper_Weekend_Australian_(MIAUT),WOI_Subaru_Overall,0.113601636
Eyesight_GL_10535005_6_Sthn_NSW_Eastern_Region_Television_7TWO_Sthn_NSW,WOI_Subaru_Overall,0.11348801
Retail_Brisbane_Brisbane_Television_TVQ10,WOI_Subaru_Overall,0.11330716
XV_(GL_10535004)_Sydney_Sydney_Newspaper_Sydney_Sun_Herald,WOI_Subaru_Overall,0.113014156
Subaru_Forester_SUV_2_0i_AWD_2L_5Dr_Petrol_M6_Demonstrator_No_of_Offers_Make_Model_Grade,WOI_Subaru_Overall,0.112703734
Eyesight_GL_10535005_6_Sydney_Sydney_Television_SBSSYD,WOI_Subaru_Overall,0.112478282
Subaru_XV_SUV_2_0i_S_AWD_2L_5Dr_Petrol_M6_Sale_No_of_Offers_Make_Model_Grade,WOI_Subaru_Overall,0.112462514
Outback_(GL_10535006)_Northern_NSW_Eastern_Region_Television_NBN_Northern_NSW_(9),WOI_Subaru_Overall,0.111582302
Outback_(GL_10535006)_Sthn_NSW_Eastern_Region_Television_SBS_Sthn_NSW,WOI_Subaru_Overall,0.111313924
Subaru_Mentone_78_Z_Melbourne_Overall_NPS,WOI_Subaru_Overall,0.111178604
Forester_(GL_10535001)_Sydney_Sydney_Television_SBS2_Sydney,WOI_Subaru_Overall,0.110523748
Forester_(GL_10535001)_Sthn_NSW_Southern_Region_Television_Prime_Sthn_NSW_(7),WOI_Subaru_Overall,0.110384238
XV_(GL_10535004)_Sydney_Sydney_Television_TCN9,WOI_Subaru_Overall,0.110360574
Subaru_Forester_SUV_2_0D_Premium_AWD_2L_5Dr_Diesel_M6_Demonstrator_No_of_Offers_Make_Model_Grade,WOI_Subaru_Overall,0.110056783
Brand_Intention_Subaru_NSW,WOI_Subaru_Overall,0.109781095
Retail_Tasmania_Aggregated_Tasmania_Television_SBS_Tasmania_Aggregated,WOI_Subaru_Overall,0.109533386
Liberty_(GL_10535005)_Tasmania_Aggregated_Tasmania_Television_Sthn_Cross_Tasmania_Aggregated,WOI_Subaru_Overall,0.109309152
Price_MITSUBISHI_ASX_2.0_ASPIRE_4WD_CVT,WOI_Subaru_Overall,0.109085662
XV_(GL_10535004)_Sthn_NSW_Eastern_Region_Television_Prime_Sthn_NSW_(7),WOI_Subaru_Overall,0.10870505
Subaru_XV_Perth_Television_SBSPER_Metropolitan_Television,WOI_Subaru_Overall,0.1084575
USD/AUD,WOI_Subaru_Overall,0.1083
AUD/NZD,WOI_Subaru_Overall,0.1083
Eyesight_GL_10535005_6_National_National_Subscription_TV_FOX_SPORTS_1,WOI_Subaru_Overall,0.108238068
Subaru_Glen_Waverley_73_Z_Melbourne_Overall_NPS,WOI_Subaru_Overall,0.10793748
Subaru_Forester_SUV_2_0D_Premium_AWD_2L_5Dr_Diesel_M6_Driveaway_Pricing_RRP,WOI_Subaru_Overall,0.10786818
Price_VOLKSWAGEN_GOLF_1.4_90TSI_BLUEMOTION_TECH,WOI_Subaru_Overall,0.107640047
XV_(GL_10535004)_Sthn_NSW_Eastern_Region_Television_GO!_Southern_NSW,WOI_Subaru_Overall,0.107127318
Subaru_Forester_SUV_XS_AWD_2_5L_5Dr_Petrol_M5_Demonstrator_No_of_Offers_Make_Model_Grade,WOI_Subaru_Overall,0.106780854
Forester_(GL_10535001)_Perth_Western_Region_Television_GO!_Perth,WOI_Subaru_Overall,0.106527544
Eyesight_GL_10535005_6_Brisbane_Brisbane_Television_ONEBRIS,WOI_Subaru_Overall,0.106189142
Forester_(GL_10535001)_Sthn_NSW_Southern_Region_Television_WIN_TV_Southern_NSW_(9),WOI_Subaru_Overall,0.104647358
XV_(GL_10535004)_Victoria_Aggregated_Southern_Region_Television_Prime_Victoria_Aggregated_(7),WOI_Subaru_Overall,0.104491364
Subaru_Forester_SUV_X_Luxury_Edition_AWD_2_5L_5Dr_Petrol_M5_Driveaway_Pricing_DA,WOI_Subaru_Overall,0.104263637
Eyesight_GL_10535005_6_Brisbane_Brisbane_Television_GO_BRIS,WOI_Subaru_Overall,0.104188864
Retail_Northern_NSW_Eastern_Region_Television_SBS2_Northern_NSW,WOI_Subaru_Overall,0.103851838
Brand_Ad_Recall_Subaru_SA,WOI_Subaru_Overall,0.103720127
Subaru_Forester_SUV_XS_AWD_2_5L_5Dr_Petrol_A4_Driveaway_Pricing_RRP,WOI_Subaru_Overall,0.102827548
Price_NISSAN_X-TRAIL_2.0_TURBO_DIESEL_TS_4WD,WOI_Subaru_Overall,0.102822397
Outback_(GL_10535006)_Sthn_NSW_Eastern_Region_Television_7TWO_Sthn_NSW,WOI_Subaru_Overall,0.102152726
Retail_National_National_Subscription_TV_National_Geographic,WOI_Subaru_Overall,0.102079084
Subaru_XV_SUV_2_0i_S_AWD_2L_5Dr_Petrol_C_GiftCard_No_of_Offers_Make_Model_Grade,WOI_Subaru_Overall,0.101847491
MACRO_ECONOMICS_NA_NA_NA_Macro-Economics-IndexNumbercombined,WOI_Subaru_Overall,0.10182036
Subaru_XV_SUV_2_0i_L_AWD_2L_5Dr_Petrol_C_GiftCard_No_of_Offers_Make_Model_Grade,WOI_Subaru_Overall,0.101555278
Eyesight_GL_10535005_6_Adelaide_Southern_Region_Television_SBSADE,WOI_Subaru_Overall,0.101541392
USD_JPY_Rate,WOI_Subaru_Overall,0.099275
XV_(GL_10535004)_National_National_Subscription_TV_Soho_(previously_W),WOI_Subaru_Overall,0.09886482
Retail_Brisbane_Brisbane_Newspaper_Bris.Courier_Mail_(Newsnet),WOI_Subaru_Overall,0.098612546
Subaru_Waitara_1638_Z_Sydney_Overall_NPS,WOI_Subaru_Overall,0.098574908
Subaru_Interactive_72_Z_Melbourne_Overall_NPS,WOI_Subaru_Overall,0.098449566
Subaru_Forester_SUV_No_of_offers_make_model,WOI_Subaru_Overall,0.097363087
Retail_National_National_Subscription_TV_FOX_SPORTS_News,WOI_Subaru_Overall,0.096921248
XV_(GL_10535004)_National_National_Subscription_TV_111_Hits,WOI_Subaru_Overall,0.096787972
Outback_(GL_10535006)_Northern_NSW_Eastern_Region_Television_7Mate_Northern_NSW,WOI_Subaru_Overall,0.096668568
Impreza_(GL_10535002)_National_National_Magazines_Gourmet_Traveller,WOI_Subaru_Overall,0.096238828
Retail_Tasmania_Aggregated_Tasmania_Television_Sthn_Cross_Tasmania_Aggregated,WOI_Subaru_Overall,0.09605782
XV_(GL_10535004)_National_National_Magazines_Mens_Health_Magazine,WOI_Subaru_Overall,0.096025302
Subaru_XV_Perth_Television_NEW10_Metropolitan_Television,WOI_Subaru_Overall,0.09599018
WRX_(GL_10535003)_National_National_Magazines_Top_Gear,WOI_Subaru_Overall,0.095128338
Price_VOLVO_XC60_3.0_T6_TEKNIK_GEARTRONIC_4WD,WOI_Subaru_Overall,0.094984518
XV_(GL_10535004)_National_National_Subscription_TV_National_Geographic,WOI_Subaru_Overall,0.094736602
Eyesight_GL_10535005_6_Adelaide_Southern_Region_Television_GO_ADE,WOI_Subaru_Overall,0.094347622
Forester_(GL_10535001)_Perth_Western_Region_Television_TVW7,WOI_Subaru_Overall,0.093339796
Rod_Grieves_Autos_2288_C1_Northern_Overall_NPS,WOI_Subaru_Overall,0.093302387
Impreza_(GL_10535002)_National_National_Subscription_TV_Cleo,WOI_Subaru_Overall,0.092934754
Eyesight_GL_10535005_6_Brisbane_Brisbane_Television_QTQ9,WOI_Subaru_Overall,0.092480872
