uniqueid,forecasting,tool tip,node name,Category,delta,08-2010,Monthly,,,,,,,,,,,,,,,,,,,,,,,,,
Eyesight_GL_10535005_6_Perth_Western_Region_Radio_Aust.Traffic_Network_(Perth),,Eyesight_GL_10535005/6_Perth_Western_Region_Radio_Aust.Traffic_Network_(Perth),Eyesight_GL_10535005/6_Perth_Western_Region_Radio_Aust.Traffic_Network_(Perth),Client Data:Subaru Marketing:All Marketing:CPMS:Eyesight_GL,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eyesight_GL_10535005_6_Perth_Western_Region_Radio_MIX_94.5_FM,,Eyesight_GL_10535005/6_Perth_Western_Region_Radio_MIX_94.5_FM,Eyesight_GL_10535005/6_Perth_Western_Region_Radio_MIX_94.5_FM,Client Data:Subaru Marketing:All Marketing:CPMS:Eyesight_GL,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eyesight_GL_10535005_6_Pt_Pirie/Broken_Hill/Pt_Lincol_Eastern_Region_Television_Spencer_Gulf_TV_(PP/BH/PL),,Eyesight_GL_10535005/6_Pt_Pirie/Broken_Hill/Pt_Lincol_Eastern_Region_Television_Spencer_Gulf_TV_(PP/BH/PL),Eyesight_GL_10535005/6_Pt_Pirie/Broken_Hill/Pt_Lincol_Eastern_Region_Television_Spencer_Gulf_TV_(PP/BH/PL),Client Data:Subaru Marketing:All Marketing:CPMS:Eyesight_GL,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eyesight_GL_10535005_6_Pt_Pirie/Broken_Hill/Pt_Lincol_Total,,Eyesight_GL_10535005/6_Pt_Pirie/Broken_Hill/Pt_Lincol_Total,Eyesight_GL_10535005/6_Pt_Pirie/Broken_Hill/Pt_Lincol_Total,Client Data:Subaru Marketing:All Marketing:CPMS:Eyesight_GL,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eyesight_GL_10535005_6_Qld_Aggregated_Northern_Region_Television_11_Qld_Aggregated,,Eyesight_GL_10535005/6_Qld_Aggregated_Northern_Region_Television_11_Qld_Aggregated,Eyesight_GL_10535005/6_Qld_Aggregated_Northern_Region_Television_11_Qld_Aggregated,Client Data:Subaru Marketing:All Marketing:CPMS:Eyesight_GL,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0
Eyesight_GL_10535005_6_Qld_Aggregated_Northern_Region_Television_7Mate_Qld_Aggregated,,Eyesight_GL_10535005/6_Qld_Aggregated_Northern_Region_Television_7Mate_Qld_Aggregated,Eyesight_GL_10535005/6_Qld_Aggregated_Northern_Region_Television_7Mate_Qld_Aggregated,Client Data:Subaru Marketing:All Marketing:CPMS:Eyesight_GL,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.11,0.17,0.08,0,0,0,0,0
Eyesight_GL_10535005_6_Qld_Aggregated_Northern_Region_Television_7TWO_Qld_Aggregated,,Eyesight_GL_10535005/6_Qld_Aggregated_Northern_Region_Television_7TWO_Qld_Aggregated,Eyesight_GL_10535005/6_Qld_Aggregated_Northern_Region_Television_7TWO_Qld_Aggregated,Client Data:Subaru Marketing:All Marketing:CPMS:Eyesight_GL,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.35,0,0,0,0,0,0,0
Eyesight_GL_10535005_6_Qld_Aggregated_Northern_Region_Television_Gem_Qld_Aggregated,,Eyesight_GL_10535005/6_Qld_Aggregated_Northern_Region_Television_Gem_Qld_Aggregated,Eyesight_GL_10535005/6_Qld_Aggregated_Northern_Region_Television_Gem_Qld_Aggregated,Client Data:Subaru Marketing:All Marketing:CPMS:Eyesight_GL,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.22,0.25,0,0,0,0,0
Eyesight_GL_10535005_6_Qld_Aggregated_Northern_Region_Television_GO!_Qld_Aggregated,,Eyesight_GL_10535005/6_Qld_Aggregated_Northern_Region_Television_GO!_Qld_Aggregated,Eyesight_GL_10535005/6_Qld_Aggregated_Northern_Region_Television_GO!_Qld_Aggregated,Client Data:Subaru Marketing:All Marketing:CPMS:Eyesight_GL,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.12,0,0,0,0,0
Eyesight_GL_10535005_6_Qld_Aggregated_Northern_Region_Television_SBS_Qld_Aggregated,,Eyesight_GL_10535005/6_Qld_Aggregated_Northern_Region_Television_SBS_Qld_Aggregated,Eyesight_GL_10535005/6_Qld_Aggregated_Northern_Region_Television_SBS_Qld_Aggregated,Client Data:Subaru Marketing:All Marketing:CPMS:Eyesight_GL,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.22,0,0,0,0,0,0,0
